"","ID","Year","Month","Lat","Lon","Depth","Catch_w","Catch_n","Catch_w_m","Catch_w_f","Tow_length_nm","Sample_size","Female","Male","Juvenile","Adult","Female2","Male2","Juvenile2","Adult2","Day","DOY"
"214","200315",2003,5,43.3913,-70.2571,46.2,8.32,37,4.54,3.78,0.72,37,18,19,2,35,18,19,2,35,8,128
"215","200316",2003,5,43.43333,-70.29,33.1,32.92,144,18.82,14.1,0.68,144,61,83,12,132,61,83,12,132,8,128
"216","200317",2003,5,43.46215,-70.1904,45,7.54,28,5.62,1.92,0.78,28,9,19,0,28,9,19,0,28,9,129
"217","200318",2003,5,43.51167,-70.19598,34.1,30.5,173,19.08,11.42,0.97,173,72,101,30,143,72,101,30,143,9,129
"218","200319",2003,5,43.5217,-70.3101,10.5,1.98,8,0.9,1.08,0.79,8,5,3,0,8,5,3,0,8,9,129
"219","20032",2003,5,42.876,-70.71207,23,20.86,66,10.38,10.48,0.88,66,30,36,0,66,30,36,0,66,5,125
"220","200320",2003,5,43.46857,-70.31467,18,15.62,49,0,0,0.73,49,23,26,0,49,23,26,0,49,9,129
"221","200321",2003,5,43.52977,-70.0236,55.3,0.58,2,0.58,0,0.73,2,0,2,0,2,0,2,0,2,12,132
"222","200322",2003,5,43.49443,-70.0527,58.2,2.28,2,0,2.28,0.71,2,2,0,0,2,2,0,0,2,12,132
"223","200323",2003,5,43.44523,-69.8936,77.9,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,12,132
"224","200324",2003,5,43.7136,-70.17493,8.8,12.22,51,7.26,4.96,0.73,51,22,29,3,48,22,29,3,48,13,133
"225","200325",2003,5,43.69488,-69.97407,23.7,37.62,189,23.28,14.34,0.81,189,78,111,18,171,78,111,18,171,13,133
"226","200326",2003,5,43.66567,-69.9416,25.9,16.44,83,9.54,6.9,0.76,83,38,45,8,75,38,45,8,75,13,133
"227","200327",2003,5,43.61188,-69.8702,43.2,1.38,6,0.84,0.54,0.88,6,3,3,0,6,3,3,0,6,13,133
"228","200328",2003,5,43.65858,-69.80095,17.6,19.16,47,5.52,13.64,0.75,47,32,15,0,47,32,15,0,47,13,133
"229","200329",2003,5,43.71198,-69.74395,16,44.66,141,24.42,20.24,0.73,141,65,76,0,141,65,76,0,141,14,134
"230","20033",2003,5,42.93208,-70.67022,27.5,9.48,39,5.92,3.56,0.67,39,15,24,0,39,15,24,0,39,5,125
"231","200330",2003,5,43.77502,-69.71627,11.5,18.06,69,11.14,6.92,0.83,69,28,41,2,67,28,41,2,67,14,134
"232","200331",2003,5,43.72195,-69.69667,36.4,40.13,206,25.38,14.75,0.79,207,100,107,40,167,99.5169082125604,106.48309178744,39.8067632850242,166.193236714976,14,134
"233","200332",2003,5,43.75298,-69.6501,32.2,35.6,187,19.56,16.04,0.53,185,90,95,31,154,90.972972972973,96.027027027027,31.3351351351351,155.664864864865,14,134
"234","200333",2003,5,43.7981,-69.62642,19.5,24.24,115,13.68,10.56,0.75,116,57,59,16,100,56.5086206896552,58.4913793103448,15.8620689655172,99.1379310344827,14,134
"235","200334",2003,5,43.69753,-69.2864,62.4,3.04,5,0.25,2.79,0.4,5,4,1,0,5,4,1,0,5,15,135
"236","200335",2003,5,43.61542,-69.55503,73.2,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,15,135
"237","200336",2003,5,43.66207,-69.5234,67.5,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,15,135
"238","200337",2003,5,43.69855,-69.51092,62.5,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,15,135
"239","200338",2003,5,43.82442,-69.48893,40,10.44,61,6.76,3.68,0.79,61,27,34,11,50,27,34,11,50,16,136
"240","200339",2003,5,43.75125,-69.43373,48.2,2.98,7,1.32,1.66,0.67,7,4,3,0,7,4,3,0,7,16,136
"241","20034",2003,5,42.88578,-70.54807,50,4.74,9,2.92,1.82,0.69,9,4,5,0,9,4,5,0,9,5,125
"242","200340",2003,5,43.7649,-69.48705,48.9,5.76,12,3,2.76,0.73,12,6,6,0,12,6,6,0,12,16,136
"243","200341",2003,5,43.86967,-69.53987,11.9,5.44,24,2.38,3.06,0.73,24,14,10,1,23,14,10,1,23,16,136
"244","200342",2003,5,43.82117,-69.1126,39.5,11.14,36,4.12,7.02,0.75,36,20,16,1,35,20,16,1,35,19,139
"245","200343",2003,5,43.87163,-69.24447,33.4,70.28,316,35.7,34.58,0.65,314,161,153,17,297,162.025477707006,153.974522292994,17.1082802547771,298.891719745223,19,139
"246","200344",2003,5,43.88077,-69.08242,33,49.65,188,27.35,22.3,0.96,188,80,108,8,180,80,108,8,180,19,139
"247","200345",2003,5,43.925,-69.11937,20.2,83.75,306,49.37,34.42,0.73,306,131,175,6,300,131,175,6,300,19,139
"248","200346",2003,5,44.05938,-69.02052,34.1,24.36,65,16.82,7.54,0.78,65,22,43,2,63,22,43,2,63,20,140
"249","200347",2003,5,44.13957,-69.01457,29,0.62,1,0.62,0,0.74,1,0,1,0,1,0,1,0,1,20,140
"250","200348",2003,5,44.2792,-68.8901,15.5,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,20,140
"251","200349",2003,5,44.2975,-68.85825,24.4,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,20,140
"252","20035",2003,5,42.95167,-70.47573,54,0.36,1,0.36,0,0.91,1,0,1,0,1,0,1,0,1,6,126
"253","200350",2003,5,44.27725,-68.86122,19.1,2.26,5,1.34,0.92,0.85,5,2,3,0,5,2,3,0,5,20,140
"254","200351",2003,5,44.2382,-68.8613,17.8,0.48,1,0,0.48,0.59,1,1,0,0,1,1,0,0,1,20,140
"255","200352",2003,5,43.6191,-68.93308,77,2.78,3,0,2.78,0.81,3,3,0,0,3,3,0,0,3,20,140
"256","200353",2003,5,43.60002,-69.11002,71.8,7.86,5,4.08,3.78,0.73,5,4,1,0,5,4,1,0,5,20,140
"257","200354",2003,5,43.60317,-68.82998,78,0.9,1,0,0.9,0.79,1,1,0,0,1,1,0,0,1,20,140
"258","200355",2003,5,43.9072,-68.62377,50.4,12.83,14,6.74,6.09,0.82,14,7,7,0,14,7,7,0,14,22,142
"259","200356",2003,5,43.89482,-68.66767,52.4,9.82,12,7.8,2.12,0.84,12,5,7,0,12,5,7,0,12,22,142
"260","200357",2003,5,43.7711,-68.64757,67.4,1.84,2,0,1.84,0.8,2,2,0,0,2,2,0,0,2,22,142
"261","200358",2003,5,43.91553,-68.75188,53.8,11.95,21,6.75,5.2,0.82,21,12,9,0,21,12,9,0,21,23,143
"262","200359",2003,5,43.9211,-68.75962,52.9,9.46,21,4.72,4.94,0.7,21,13,8,0,21,13,8,0,21,23,143
"263","20036",2003,5,43.00183,-70.33887,74.4,1.19,1,1.19,0,0.87,1,0,1,0,1,0,1,0,1,6,126
"264","200360",2003,5,43.98175,-68.68027,45,8.2,17,4.26,3.94,0.78,17,11,6,0,17,11,6,0,17,23,143
"265","200361",2003,5,44.13348,-68.75567,29.6,2.86,5,2.76,0.1,0.85,5,1,4,0,5,1,4,0,5,23,143
"266","200362",2003,5,44.15208,-68.54248,13.9,21.33,69,11.32,10.01,0.67,69,31,38,2,67,31,38,2,67,27,147
"267","200363",2003,5,44.12065,-68.47208,14,41.88,134,26.92,14.96,1.08,134,51,83,0,134,51,83,0,134,27,147
"268","200364",2003,5,44.01563,-68.5431,41.5,13.09,27,6.74,6.35,0.8,27,15,12,0,27,15,12,0,27,27,147
"269","200365",2003,5,43.9421,-68.55028,50,2.82,3,0,2.82,0.74,3,3,0,0,3,3,0,0,3,27,147
"270","200366",2003,5,43.93167,-68.44435,57.5,2.34,3,0.74,1.6,0.79,3,2,1,0,3,2,1,0,3,27,147
"271","200367",2003,5,43.95448,-68.3949,53.5,13.93,8,10.18,3.75,0.73,8,5,3,0,8,5,3,0,8,27,147
"272","200368",2003,5,43.94213,-68.2897,56.4,6.6,4,2.96,3.64,0.8,4,3,1,0,4,3,1,0,4,28,148
"273","200369",2003,5,44.04173,-68.31683,49.5,11.04,21,4.7,6.34,0.72,21,11,10,0,21,11,10,0,21,28,148
"274","20037",2003,5,43.07997,-70.30182,79.2,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,6,126
"275","200370",2003,5,44.21933,-68.07702,41.3,9.1,27,3.3,5.8,0.8,27,17,10,2,25,17,10,2,25,28,148
"276","200371",2003,5,44.30547,-68.12593,33,11.92,35,6.34,5.58,0.81,35,15,20,1,34,15,20,1,34,28,148
"277","200372",2003,5,44.20547,-68.4244,19,51.95,147,30.34,21.36,0.8,147,62,85,3,144,62,85,3,144,29,149
"278","200373",2003,5,44.28442,-68.472,25.7,1.05,3,0.76,0.29,0.72,3,1,2,0,3,1,2,0,3,29,149
"279","200374",2003,5,44.37823,-68.4364,15.7,2.12,1,0,2.12,0.85,1,1,0,0,1,1,0,0,1,29,149
"280","200375",2003,5,44.05693,-68.05177,59.3,6.64,7,1.02,5.62,0.72,7,6,1,0,7,6,1,0,7,29,149
"281","200376",2003,5,44.02873,-67.99783,80.2,2.34,3,0,2.34,0.72,3,3,0,0,3,3,0,0,3,29,149
"282","200377",2003,5,44.44047,-68.1608,18.7,0.65,2,0.23,0.42,0.75,2,1,1,0,2,1,1,0,2,30,150
"283","200378",2003,5,44.3709,-68.14848,34.4,5.66,20,4.12,1.54,0.75,20,6,14,2,18,6,14,2,18,30,150
"284","200379",2003,5,44.31097,-68.0736,32.7,19.64,67,9.82,9.82,0.68,67,30,37,4,63,30,37,4,63,30,150
"285","20038",2003,5,43.07565,-70.4632,44,1.12,3,0.4,0.72,0.79,3,2,1,0,3,2,1,0,3,6,126
"286","200380",2003,5,44.27157,-68.00747,37.5,12.95,41,5.42,7.53,0.79,41,25,16,1,40,25,16,1,40,30,150
"287","200381",2003,5,44.18723,-68.03017,46.6,5.06,14,1.38,3.68,0.74,14,10,4,0,14,10,4,0,14,30,150
"288","200382",2003,6,44.36977,-67.90845,20.5,22.68,74,10.5,12.18,0.7,74,36,38,2,72,36,38,2,72,2,153
"289","200383",2003,6,44.3202,-67.85337,32.4,21.25,61,7.25,14,0.67,61,40,21,1,60,40,21,1,60,2,153
"290","200384",2003,6,44.28667,-67.80793,40.8,4.88,16,1.26,3.62,0.78,16,10,6,1,15,10,6,1,15,2,153
"291","200385",2003,6,44.21503,-67.8017,55.4,7.91,8,2.42,5.49,0.84,8,6,2,0,8,6,2,0,8,2,153
"292","200386",2003,6,44.46763,-67.725,18.4,61.35,224,25.5,35.85,0.7,224,132,92,16,208,132,92,16,208,3,154
"293","200387",2003,6,44.44158,-67.78813,21.5,17.86,65,9.8,8.06,0.53,65,32,33,2,63,32,33,2,63,3,154
"294","200388",2003,6,44.3,-67.68007,47.1,5.7,6,2.42,3.28,0.88,6,2,4,0,6,2,4,0,6,3,154
"295","200389",2003,6,44.27447,-67.66023,56.4,8.26,4,5.14,3.12,0.76,4,2,2,0,4,2,2,0,4,3,154
"296","20039",2003,5,43.03332,-70.5593,34.4,6.55,19,2.91,3.64,0.62,19,9,10,0,19,9,10,0,19,6,126
"297","200390",2003,6,44.26122,-67.58523,73.5,2.52,3,0,2.52,0.75,3,3,0,0,3,3,0,0,3,3,154
"298","200391",2003,6,44.30085,-67.49437,59.7,3.08,6,0.48,2.6,0.77,6,5,1,0,6,5,1,0,6,4,155
"299","200392",2003,6,44.33582,-67.34772,83,3.3,3,0,3.3,0.7,3,3,0,0,3,3,0,0,3,4,155
"300","200393",2003,6,44.34478,-67.28427,79.5,0.64,1,0,0.64,0.69,1,1,0,0,1,1,0,0,1,4,155
"301","200394",2003,6,44.42067,-67.44837,44.6,16.71,48,9.33,7.38,0.82,48,23,25,2,46,23,25,2,46,4,155
"302","200395",2003,6,44.4381,-67.52645,41.3,17.52,64,9.74,7.78,0.77,64,32,32,2,62,32,32,2,62,5,156
"303","200396",2003,6,44.51737,-67.42603,31.7,11.98,41,4.84,7.14,0.57,41,24,17,1,40,24,17,1,40,5,156
"304","200397",2003,6,44.6014,-67.43507,9.5,25.83,90,13.05,12.78,0.91,90,46,44,5,85,46,44,5,85,5,156
"305","200398",2003,6,44.59113,-67.27423,37.8,22.7,111,10.42,12.28,0.71,111,63,48,20,91,63,48,20,91,6,157
"306","200399",2003,6,44.70425,-66.9535,56.5,1.96,5,1.2,0.76,0.69,5,3,2,0,5,3,2,0,5,6,157
"307","20041",2004,5,42.92667,-70.7545,15.4,2.1,4,0.3,1.8,0.8,4,3,1,0,4,3,1,0,4,3,124
"308","200410",2004,5,43.15427,-70.37777,50.3,9.38,31,3.98,5.4,0.69,31,15,16,0,31,15,16,0,31,5,126
"309","2004100",2004,6,44.566,-67.28417,39,4.33,12,1.95,2.38,0.82,12,7,5,0,12,7,5,0,12,7,159
"310","2004101",2004,6,44.60567,-67.36267,12.4,33.12,101,19.58,13.54,0.79,101,49,52,4,97,49,52,4,97,8,160
"311","2004102",2004,6,44.69067,-67.12133,29.2,40.97,104,18.06,22.91,0.99,104,66,38,0,104,66,38,0,104,8,160
"312","2004103",2004,6,44.72883,-67.01917,45,1.5,2,0.38,1.12,1.05,2,1,1,0,2,1,1,0,2,8,160
"313","200411",2004,5,43.18178,-70.43545,37.3,11.08,38,5.28,5.8,0.81,38,21,17,0,38,21,17,0,38,5,126
"314","200412",2004,5,43.18842,-70.38387,45.7,3.52,13,2.26,1.26,0.45,13,6,7,0,13,6,7,0,13,5,126
"315","200413",2004,5,43.26267,-70.537,18.9,13.34,52,6.96,6.38,0.88,52,25,27,4,48,25,27,4,48,6,127
"316","200414",2004,5,43.28467,-70.50633,19.4,10.76,32,5.74,5.02,0.88,32,14,18,0,32,14,18,0,32,6,127
"317","200415",2004,5,43.30943,-70.2562,51.1,9.44,29,6.28,3.16,0.75,29,9,20,0,29,9,20,0,29,6,127
"318","200416",2004,5,43.27083,-70.171,70.6,0.62,1,0,0.62,0.7,1,1,0,0,1,1,0,0,1,6,127
"319","200417",2004,5,43.40767,-70.12583,60.4,2.8,5,1.04,1.76,0.92,5,3,2,0,5,3,2,0,5,6,127
"320","200418",2004,5,43.40967,-70.08067,67.9,0.4,1,0,0.4,0.75,1,1,0,0,1,1,0,0,1,6,127
"321","200419",2004,5,43.421,-70.29067,31.7,30.64,128,17.88,12.76,0.77,128,55,73,9,119,55,73,9,119,7,128
"322","20042",2004,5,42.96417,-70.65917,22.2,3.74,6,2.56,1.18,0.69,6,2,4,0,6,2,4,0,6,3,124
"323","200420",2004,5,43.50017,-70.33233,13.2,1.12,5,0.96,0.16,0.91,5,1,4,0,5,1,4,0,5,7,128
"324","200421",2004,5,43.53033,-70.27917,13.5,0.63,3,0.28,0.35,0.86,3,1,2,0,3,1,2,0,3,7,128
"325","200422",2004,5,43.509,-70.19333,35.5,9.12,43,4.56,4.56,0.87,43,22,21,2,41,22,21,2,41,7,128
"326","200423",2004,5,43.763,-70.08233,8.3,2.74,14,1.18,1.56,0.74,14,7,7,4,10,7,7,4,10,10,131
"327","200424",2004,5,43.79183,-70.01383,7.2,3.18,13,1.6,1.58,0.75,13,7,6,1,12,7,6,1,12,10,131
"328","200425",2004,5,43.646,-70.061,30.1,51.18,225,28.16,23.02,0.81,225,114,111,12,213,114,111,12,213,10,131
"329","200426",2004,5,43.65017,-70.00717,28.9,29.16,127,16.67,12.49,0.73,127,61,66,7,120,61,66,7,120,10,131
"330","200427",2004,5,43.52783,-70.01733,55,0.5,2,0.5,0,0.72,2,0,2,0,2,0,2,0,2,11,132
"331","200428",2004,5,43.4805,-69.96433,66.7,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,11,132
"332","200429",2004,5,43.42833,-69.92683,88.8,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,11,132
"333","20043",2004,5,42.9385,-70.66133,27.9,4,14,1.04,2.96,0.83,14,10,4,0,14,10,4,0,14,3,124
"334","200430",2004,5,43.50633,-69.7855,68.8,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,11,132
"335","200431",2004,5,43.54683,-69.69533,67.7,1.24,3,0,1.24,0.74,3,3,0,0,3,3,0,0,3,11,132
"336","200432",2004,5,43.58717,-69.80667,54.3,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,12,133
"337","200433",2004,5,43.60933,-69.86383,44.8,0.4,1,0.4,0,0.89,1,0,1,0,1,0,1,0,1,12,133
"338","200434",2004,5,43.6365,-69.85567,31.2,13.78,63,8.9,4.88,0.76,63,23,40,6,57,23,40,6,57,12,133
"339","200435",2004,5,43.65917,-69.792,19.2,20.26,37,11.12,9.14,0.8,37,23,14,1,36,23,14,1,36,12,133
"340","200436",2004,5,43.6786,-69.8682,12.9,13.98,39,6.36,7.62,0.78,39,19,20,0,39,19,20,0,39,12,133
"341","200437",2004,5,43.8095,-69.64417,17.8,22.96,115,13.04,9.92,0.66,115,52,63,16,99,52,63,16,99,13,134
"342","200438",2004,5,43.7555,-69.64983,32.1,16.8,83,6.86,9.94,0.78,83,49,34,9,74,49,34,9,74,13,134
"343","200439",2004,5,43.71383,-69.74233,16.1,55.4,149,28.82,26.58,0.75,149,71,78,2,147,71,78,2,147,13,134
"344","20044",2004,5,42.94945,-70.60273,31.6,3.52,13,1.52,2,0.77,13,7,6,1,12,7,6,1,12,3,124
"345","200440",2004,5,43.694,-69.5115,65,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,13,134
"346","200441",2004,5,43.75267,-69.36067,47.5,2.56,5,0.36,2.2,0.77,5,3,2,1,4,3,2,1,4,14,135
"347","200442",2004,5,43.7865,-69.38417,44.1,4.02,12,1.78,2.24,0.77,12,6,6,1,11,6,6,1,11,14,135
"348","200443",2004,5,43.77267,-69.46317,43.3,7.08,13,1.8,5.28,0.74,13,8,5,0,13,8,5,0,13,14,135
"349","200444",2004,5,43.839,-69.48433,33.8,9.1,41,5.28,3.82,0.77,41,20,21,8,33,20,21,8,33,14,135
"350","200445",2004,5,43.92467,-69.40067,11.7,6.68,39,4.38,2.3,0.73,39,16,23,11,28,16,23,11,28,14,135
"351","200446",2004,5,43.77233,-69.22233,48,5.28,25,2.96,2.32,0.81,25,11,14,6,19,11,14,6,19,17,138
"352","200447",2004,5,43.87817,-69.08233,33.5,55.15,199,29.9,25.28,0.72,199,91,108,11,188,91,108,11,188,17,138
"353","200448",2004,5,43.92717,-69.12667,19.3,138.84,485,76.56,62.28,0.81,485,225,1,23,462,482.853982300885,2.14601769911504,23,462,17,138
"354","200449",2004,5,43.96283,-69.15367,15.7,23.26,76,16.56,6.7,0.78,76,23,53,6,70,23,53,6,70,17,138
"355","20045",2004,5,42.863,-70.47133,66.3,0.38,1,0,0,0.72,1,0,1,0,1,0,1,0,1,4,125
"356","200450",2004,5,44.14333,-69.03933,22.3,1.91,7,1.15,0.76,0.76,7,4,3,0,7,4,3,0,7,18,139
"357","200451",2004,5,44.17917,-68.93883,28.4,0.82,2,0,0.82,0.76,2,2,0,0,2,2,0,0,2,19,140
"358","200452",2004,5,44.28667,-68.8465,16.4,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,19,140
"359","200453",2004,5,44.26017,-68.80233,15,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,19,140
"360","200454",2004,5,44.14317,-68.76083,27.9,3.64,7,2.16,1.48,0.8,7,3,4,0,7,3,4,0,7,19,140
"361","200455",2004,5,44.1775,-68.75417,30.8,8.88,28,6.4,2.48,0.86,28,9,19,2,26,9,19,2,26,19,140
"362","200456",2004,5,44.17217,-68.80017,8.2,1.89,5,1.89,0,0.78,5,0,5,0,5,0,5,0,5,19,140
"363","200457",2004,5,43.78467,-69.085,45.8,1.82,4,0,1.82,0.79,4,4,0,0,4,4,0,0,4,20,141
"364","200458",2004,5,43.72117,-69.09467,53.2,3.82,4,0.5,3.32,0.78,4,3,1,0,4,3,1,0,4,20,141
"365","200459",2004,5,43.562,-69.10983,80.5,2.25,2,1.28,0.97,0.78,2,1,1,0,2,1,1,0,2,20,141
"366","20046",2004,5,42.9785,-70.516,46.6,3.62,6,0.36,3.26,0.68,6,5,1,0,6,5,1,0,6,5,126
"367","200460",2004,5,43.61583,-68.93733,72.2,1.86,2,1.24,0.62,0.72,2,1,1,0,2,1,1,0,2,20,141
"368","200461",2004,5,43.9175,-68.7535,52.7,1.49,5,0.42,1.07,0.79,5,3,2,0,5,3,2,0,5,21,142
"369","200462",2004,5,43.91033,-68.63167,52.4,8.34,7,1.68,6.66,0.79,7,5,2,0,7,5,2,0,7,21,142
"370","200463",2004,5,43.77167,-68.65283,68.1,2.46,1,2.46,0,0.79,1,0,1,0,1,0,1,0,1,21,142
"371","200464",2004,5,43.789,-68.695,58,2.66,3,1.44,1.22,0.64,3,2,1,0,3,2,1,0,3,21,142
"372","200465",2004,5,44.1645,-68.53333,15.4,16.06,50,8.2,7.86,0.77,50,26,24,4,46,26,24,4,46,24,145
"373","200466",2004,5,44.00917,-68.55533,42.6,11.26,21,10.7,0.56,0.78,21,14,7,0,21,14,7,0,21,24,145
"374","200467",2004,5,43.94433,-68.5625,49.7,1.7,2,1.3,0.4,0.74,2,1,1,0,2,1,1,0,2,24,145
"375","200468",2004,5,43.90283,-68.52883,52,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,24,145
"376","200469",2004,5,43.94933,-68.405,54.7,7.42,2,5.32,2.1,0.73,2,1,1,0,2,1,1,0,2,25,146
"377","20047",2004,5,42.95707,-70.46027,56.4,1.66,4,1.48,0.18,0.76,4,1,3,0,4,1,3,0,4,5,126
"378","200470",2004,5,43.9365,-68.36617,58.8,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,25,146
"379","200471",2004,5,43.94517,-68.28483,56.8,5.5,5,5.5,0,0.74,5,5,0,0,5,5,0,0,5,25,146
"380","200472",2004,5,43.96667,-68.32567,56.5,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,25,146
"381","200473",2004,5,44.27883,-68.43467,28.4,5.12,11,5.12,0,0.81,11,0,11,1,10,0,11,1,10,26,147
"382","200474",2004,5,44.24333,-68.47367,16,10.34,38,4.98,5.36,0.84,38,20,18,1,37,20,18,1,37,26,147
"383","200475",2004,5,44.2145,-68.42383,15.8,34.83,91,18.14,16.69,0.76,91,41,50,2,89,41,50,2,89,27,148
"384","200476",2004,5,44.14117,-68.25917,27.1,16.42,51,8.08,8.34,0.5,51,25,26,0,51,25,26,0,51,27,148
"385","200477",2004,5,44.22283,-68.07517,39.2,5.04,13,1.5,3.54,0.8,13,9,4,0,13,9,4,0,13,27,148
"386","200478",2004,5,44.21217,-67.98567,42.1,5.71,12,2.05,3.66,0.79,12,7,5,0,12,7,5,0,12,27,148
"387","200479",2004,5,44.1275,-68.0195,52.9,3.55,2,2.98,0.57,0.78,2,1,1,0,2,1,1,0,2,27,148
"388","20048",2004,5,43.06468,-70.45453,47,0.76,2,0.76,0,0.72,2,0,2,0,2,0,2,0,2,5,126
"389","200480",2004,5,44.05217,-68.064,66,2.46,2,1.38,1.08,0.8,2,1,1,0,2,1,1,0,2,27,148
"390","200481",2004,5,44.27567,-68.00967,37.1,14.32,58,8.04,6.28,0.77,58,23,35,5,53,23,35,5,53,28,149
"391","200482",2004,5,44.31783,-68.10033,33.5,32.6,93,16.5,16.1,0.75,93,44,49,1,92,44,49,1,92,28,149
"392","200483",2004,5,44.29567,-68.12667,34.5,10.4,29,6.42,3.98,0.77,29,10,19,1,28,10,19,1,28,28,149
"393","200484",2004,5,44.27767,-68.27433,12.9,7.95,25,6.38,1.57,0.8,25,5,20,1,24,5,20,1,24,28,149
"394","200485",2004,5,44.30367,-67.98833,34.6,9.12,30,5.38,3.74,0.78,30,12,18,2,28,12,18,2,28,31,152
"395","200486",2004,5,44.25567,-67.86533,41.9,3.54,4,0,3.54,0.61,4,4,0,0,4,4,0,0,4,31,152
"396","200487",2004,5,44.38367,-67.91567,21.1,45.5,149,20.62,24.88,0.82,149,80,69,1,148,80,69,1,148,31,152
"397","200488",2004,5,44.3305,-67.852,30.6,9.4,31,5.7,3.7,0.75,31,14,17,1,30,14,17,1,30,31,152
"398","200489",2004,6,44.4515,-67.72167,20.2,76.58,264,34.22,42.36,0.84,264,140,124,11,253,140,124,11,253,1,153
"399","20049",2004,5,43.08747,-70.30015,79.7,0.76,1,0.76,0,0.79,1,0,1,0,1,0,1,0,1,5,126
"400","200490",2004,6,44.379,-67.66567,32.2,14.24,24,10.7,3.54,0.79,24,12,12,1,23,12,12,1,23,1,153
"401","200491",2004,6,44.33467,-67.63183,39.3,4.62,6,1.86,2.76,0.75,6,4,2,0,6,4,2,0,6,1,153
"402","200492",2004,6,44.2985,-67.68017,45.4,5.5,6,4.08,1.42,0.75,6,3,3,0,6,3,3,0,6,1,153
"403","200493",2004,6,44.344,-67.5055,54.6,5.1,7,2.32,2.78,0.77,7,4,3,0,7,4,3,0,7,2,154
"404","200494",2004,6,44.29217,-67.51283,59.8,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,2,154
"405","200495",2004,6,44.34417,-67.29283,83.6,4.06,3,0.72,3.34,0.78,3,2,1,0,3,2,1,0,3,2,154
"406","200496",2004,6,44.69967,-66.96167,55.1,2.76,10,1.16,1.6,0.82,10,5,5,0,10,5,5,0,10,3,155
"407","200497",2004,6,44.70067,-66.99033,45.7,1.92,6,1.06,0.86,0.61,6,3,3,0,6,3,3,0,6,3,155
"408","200498",2004,6,44.42117,-67.45317,42.3,4.77,15,1.74,3.03,0.77,15,7,8,0,15,7,8,0,15,7,159
"409","200499",2004,6,44.58367,-67.31133,28.5,5.19,11,1.17,4.02,0.79,11,7,4,0,11,7,4,0,11,7,159
"410","20051",2005,5,42.92733,-70.75217,15.2,6.44,20,4.2,2.24,0.776,20,7,13,0,20,7,13,0,20,2,122
"411","200510",2005,5,43.0945,-70.473,38.7,4.6,15,2.54,2.06,0.764,15,8,7,0,15,8,7,0,15,4,124
"412","2005100",2005,6,44.61717,-67.17917,50.2,7,18,2.7,4.3,0.825,18,9,9,0,18,9,9,0,18,9,160
"413","2005101",2005,6,44.629,-67.2015,37.7,15.42,45,7.46,7.96,0.745,45,22,23,2,43,22,23,2,43,9,160
"414","2005102",2005,6,44.5855,-67.30167,27.8,31.04,92,14.44,16.6,0.926,92,52,40,3,89,52,40,3,89,10,161
"415","2005103",2005,6,44.59083,-67.4565,9.2,17.2,54,7.76,9.44,0.806,54,31,23,1,53,31,23,1,53,10,161
"416","2005104",2005,6,44.51983,-67.45183,27.5,44.34,165,20.86,23.48,0.769,165,84,81,2,163,84,81,2,163,10,161
"417","200511",2005,5,43.08717,-70.30017,74.9,1.78,1,1.78,0,0.79,1,0,1,0,1,0,1,0,1,4,124
"418","200512",2005,5,43.14783,-70.39033,46.8,3.5,15,1.9,1.6,0.75,15,7,8,0,15,7,8,0,15,4,124
"419","200513",2005,5,43.159,-70.40533,43,5.5,23,4.06,1.44,0.817,23,7,16,0,23,7,16,0,23,4,124
"420","200514",2005,5,43.29517,-70.49367,19.8,10.58,38,5.26,5.32,0.785,38,18,20,0,38,18,20,0,38,5,125
"421","200515",2005,5,43.29833,-70.10583,80.3,1.26,2,0.58,0.68,0.801,2,1,1,0,2,1,1,0,2,5,125
"422","200516",2005,5,43.40333,-70.13,53.2,0.78,2,0.78,0,0.816,2,0,2,0,2,0,2,0,2,5,125
"423","200517",2005,5,43.48767,-70.27533,22.5,25.45,86,12.6,12.85,0.543,86,44,42,2,84,44,42,2,84,5,125
"424","200518",2005,5,43.42233,-70.29083,32,24.04,111,14.66,9.38,0.718,111,39,72,13,98,39,72,13,98,6,126
"425","200519",2005,5,43.48117,-70.32183,16.8,16.46,77,9.42,7.04,0.71,77,36,41,13,64,36,41,13,64,10,130
"426","20052",2005,5,42.898,-70.60167,41.5,1.53,5,0.58,0.95,0.743,5,3,2,0,5,3,2,0,5,2,122
